,Country,Rank,Score,Year,Life Expectancy,Trust in the gov,Economy strength,Generosity,Perceived freedom,Family,ISO
758,Ukraine,133,4.332,2019,70.75,0.022075055187637967,0.48693586698337293,0.3303886925795053,0.2820919175911252,0.855911330049261,UKR
759,Ethiopia,134,4.286,2019,61.9525,0.2207505518763797,0.19952494061757722,0.36925795053003535,0.5451664025356576,0.6360837438423644,ETH
760,Swaziland,135,4.212,2019,39.3425,0.2980132450331126,0.48159144893111644,0.13074204946996468,0.4960380348652932,0.7075123152709359,SWZ
761,Uganda,136,4.189,2019,58.17,0.1324503311258278,0.1971496437054632,0.44522968197879864,0.5641838351822503,0.6582512315270935,UGA
762,Egypt,137,4.166,2019,66.7125,0.1479028697571744,0.5421615201900238,0.13427561837455831,0.3819334389857369,0.6397783251231526,EGY
763,Zambia,138,4.107,2019,57.447500000000005,0.1920529801324503,0.34323040380047504,0.43639575971731454,0.6830427892234548,0.6514778325123153,ZMB
764,Togo,139,4.085,2019,56.7675,0.18763796909492275,0.1633016627078385,0.3127208480565371,0.4643423137876386,0.35221674876847286,TGO
765,India,140,4.015,2019,64.3325,0.18763796909492275,0.4483372921615202,0.353356890459364,0.7892234548335975,0.4710591133004926,IND
766,Liberia,141,3.975,2019,58.17,0.0728476821192053,0.04334916864608076,0.41166077738515905,0.5863708399366085,0.5677339901477833,LBR
767,Comoros,142,3.973,2019,60.805,0.17218543046357615,0.16270783847981,0.4858657243816255,0.22503961965134706,0.4661330049261084,COM
768,Madagascar,143,3.933,2019,62.93000000000001,0.09050772626931568,0.16270783847981,0.2985865724381626,0.23454833597464342,0.5640394088669951,MDG
769,Lesotho,144,3.802,2019,46.4825,0.2052980132450331,0.29038004750593827,0.18904593639575973,0.5689381933438985,0.7198275862068966,LSO
770,Burundi,145,3.775,2019,55.4925,0.3973509933774834,0.027315914489311165,0.31095406360424027,0.34865293185419965,0.2752463054187192,BDI
771,Zimbabwe,146,3.663,2019,57.745000000000005,0.1964679911699779,0.2173396674584323,0.2667844522968198,0.572107765451664,0.6859605911330049,ZWE
772,Haiti,147,3.597,2019,58.425,0.24282560706401765,0.19180522565320665,0.7402826855123675,0.041204437400950866,0.42364532019704426,HTI
773,Botswana,148,3.488,2019,62.2075,0.2207505518763797,0.6181710213776722,0.0441696113074205,0.7210776545166403,0.7050492610837438,BWA
774,Syria,149,3.462,2019,58.042500000000004,0.31125827814569534,0.3675771971496437,0.5848056537102474,0.020602218700475433,0.23275862068965517,
775,Malawi,150,3.41,2019,60.38,0.1964679911699779,0.11342042755344418,0.38515901060070673,0.7020602218700476,0.3448275862068966,MWI
776,Yemen,151,3.38,2019,59.02,0.16997792494481234,0.1704275534441805,0.19081272084805656,0.22662440570522976,0.7161330049261083,YEM
777,Rwanda,152,3.334,2019,65.4375,0.9072847682119205,0.21318289786223277,0.38339222614840995,0.8795562599049129,0.43780788177339897,RWA
778,Tanzania,153,3.231,2019,60.55,0.32450331125827814,0.2826603325415677,0.48763250883392234,0.6608557844690967,0.5449507389162561,
779,Afghanistan,154,3.203,2019,54.685,0.05518763796909493,0.20783847980997625,0.27915194346289757,0.0,0.3183497536945813,AFG
780,Central African Republic,155,3.083,2019,43.805,0.0772626931567329,0.015439429928741092,0.41519434628975266,0.35657686212361334,0.0,CAF
781,South Sudan,156,2.853,2019,51.88,0.20088300220750552,0.18171021377672208,0.35689045936395764,0.01584786053882726,0.35406403940886694,SSD
